text,rating,lat,lon,sentiment,sentiment_score
"I usually just pass through and circle lake on a ride. Good for runs, walks, cycling or just enjoying the lake views. The Tempe Arts building isn't the Dam bridge towards west end of lake. Bathrooms?  Highly suggest the ones near the boat ramp on north side. It can be sketchy here and there at times so keep an eye out. You can rent non power boats of some sort on the south side. The 911 memorial they do every year with all the flags is a favorite of mine. Many events throughout the year.",5,33.4316776,-111.9276565,POSITIVE,1
"Tempe Town Lake is very safe for walkers and runners alike. Please be mindful of the bikers in the area, because there are plenty. The lake is spread out, so you can get your steps/miles in easily. It’s even safe in the evenings, but use proper discretion when alone. There’s also plenty of restaurants and shopping only .25 miles away. Lots of business and lodging.",5,33.4316776,-111.9276565,POSITIVE,1
"Tempe Town Lake is a great spot for a family outing. We rode the scooters around the lake together and had an absolute blast—easy paths, great views, and plenty of room to ride without feeling crowded. The kids loved cruising along the water, and it was a fun, relaxed way to explore the area as a family. Definitely a memorable experience and a place we’d happily come back to.",5,33.4316776,-111.9276565,POSITIVE,1
We had our wedding here and couldn’t have been happier! Location and staff were perfect. Check out wedding wire for more of their wedding specific reviews.,5,33.8600682,-112.2517676,POSITIVE,1
"Beautiful spot for a wedding. Staff were helpful with all needs. Amazing spot, not too far from the city!",5,33.8600682,-112.2517676,POSITIVE,1
"If you love the Desert and lake,this place has a great view !",5,33.8600682,-112.2517676,POSITIVE,1
wanted to hike and explore the eastern side of lake pleasant away from campgrounds and people for a long time. too bad there is no accessible trails or public access to enjoy the views away from the busy marina and campgrounds,1,33.8600682,-112.2517676,NEGATIVE,-1
I was there for conference had a chance to walk around saw the animals in the cage couple rattlesnakes some lizards,5,33.8600682,-112.2517676,POSITIVE,1
The Maricopa County Office of Public Defense Services provides dedicated legal support to ensure fair representation and protect the rights of individuals who cannot afford private attorneys.,4,33.4452903,-112.0817318,POSITIVE,1
"I had the opportunity to speak with Justice System Clerk Supervisor Stephanie Trzaskowski from the  Office of Contract Counsel on July 21, 2023.  I found her customer service skills to be exemplary.  I would imagine Stephanie receives a high volume of calls each day and yet it is a testimony to her ethics and people skills that she was patient and responsive to my questions.  This was just a very pleasant experience.",5,33.4452903,-112.0817318,POSITIVE,1
"Not to be confused with public defenders office,, the office of public defense services is by far the most critical power card to Paul, when you are in need of real help and real services.
Thank you office of public defense.",5,33.4452903,-112.0817318,POSITIVE,1
"No1 answers and when they do they hang up on you, my husband hasn’t gotten a new defender for over 5 months n sitting in jail because the 1st one took their self off his case

Can’t get help everytime we call!

This place is a joke",1,33.4452903,-112.0817318,NEGATIVE,-1
"The Extension offices are a community gem! There are demonstration gardens showcasing vegetables, herbs, fruit trees, native plants, heritage roses, turf plots and much more! In addition to the gardens, it is home to numerous UofA programs, including the Master Gardeners and 4H. Many local clubs and nonprofits use the meeting facilities like the AZ Herb Association and Toastmasters. If you have a chance, stop by and check it out yourself!",5,33.4068503,-111.9875816,POSITIVE,1
"This office is home to the amazing staff of the U of A Cooperative Extension.  I know many people love this place for many places, but I love it because of the Maricopa County Master Gardeners Program, whose training happen in this building.
This property is also home to a wonderful demonstration garden where you can learn what grows well in Maricopa County.
Stop in and say hi!",5,33.4068503,-111.9875816,POSITIVE,1
I am part of an animal rescue organization that utilizes this building once a month to vaccinate/microchip cats and dogs at low cost. The grounds itself is wonderful. Spend some time walking through the beautiful herb garden. The space is used for a number of classes! Check them out!,5,33.4068503,-111.9875816,POSITIVE,1
Great place to relieve your Arizona Plant frustrations and get great advice.,5,33.4068503,-111.9875816,POSITIVE,1
Awesome learning experience!!,5,33.4068503,-111.9875816,POSITIVE,1
